class_id,latitude,longitude,confidence,length,breadth,heading
0,41.90569484,8.67669134,0.006,6.5,5.8,168.0
0,41.92943594,8.74332477,0.006,9.9,7.0,170.0
0,41.93308428,8.74530788,0.006,7.1,5.9,76.0
0,42.12165926,8.63656694,0.006,5.4,4.2,80.0
0,42.11363392,8.68985482,0.006,7.1,5.3,73.0
0,41.933053,8.74754186,0.005,8.0,3.1,80.0
0,42.10915227,8.65659304,0.005,5.3,4.5,82.0
0,41.92248972,8.76391785,0.005,36.3,23.1,124.0
0,42.06361777,8.71861337,0.005,8.0,5.7,87.0
1,42.01841528,8.58086527,0.005,34.3,8.7,80.0
0,42.06476737,8.73621552,0.005,5.0,4.9,69.0
0,42.1122223,8.68805536,0.005,6.1,4.1,171.0
1,41.90989999,8.7354535,0.005,19.5,6.0,51.0
0,42.10899263,8.79586321,0.005,15.6,13.5,159.0
0,42.04175779,8.73620732,0.005,6.4,4.7,171.0
0,42.08504029,8.71503433,0.005,8.2,7.7,169.0
0,42.11031261,8.68907354,0.005,9.3,4.3,0.0
0,41.92332455,8.78246736,0.005,14.8,11.3,159.0
0,41.90659785,8.67928481,0.005,8.1,6.8,74.0
0,41.93328135,8.74442952,0.005,4.8,3.8,77.0
0,41.92773868,8.77115207,0.005,6.0,4.5,80.0
0,42.0416947,8.73907069,0.005,6.1,5.5,171.0
0,41.90617426,8.67925162,0.005,6.6,5.7,80.0
0,41.93349617,8.74701034,0.005,6.1,3.7,79.0
0,42.11043353,8.68907075,0.005,7.0,5.9,176.0
0,42.10907864,8.65739083,0.005,5.0,4.3,79.0
0,42.11110446,8.69058044,0.005,10.6,3.0,76.0
0,41.93340705,8.74715953,0.005,7.0,5.3,66.0
0,41.93140822,8.74298883,0.004,12.6,9.4,70.0
0,42.11345715,8.6907779,0.004,6.5,6.3,179.0
0,42.11402775,8.69043816,0.004,6.5,4.7,70.0
0,41.91211832,8.72376889,0.004,3.7,3.6,171.0
0,41.90581612,8.67765643,0.004,5.8,4.5,158.0
0,41.93329413,8.74586324,0.004,5.4,5.1,80.0
0,42.09691804,8.70943782,0.004,5.3,3.1,81.0
0,41.93326585,8.74744929,0.004,7.1,4.1,82.0
0,41.9294192,8.74214859,0.004,10.1,8.3,81.0
0,42.11276697,8.68815161,0.004,4.7,4.3,70.0
0,41.90615206,8.67777058,0.004,5.6,5.5,169.0
0,41.93350015,8.74672131,0.004,5.9,4.2,79.0
0,42.0424698,8.73745166,0.004,7.2,5.9,163.0
1,42.0114234,8.62942415,0.004,24.5,9.6,88.0
0,42.04237064,8.73876044,0.004,7.1,5.0,169.0
0,41.93088436,8.74324549,0.004,7.3,7.1,82.0
0,42.13011627,8.58096566,0.004,31.9,15.1,83.0
0,41.9119476,8.72353465,0.004,4.3,3.6,80.0
0,42.11372861,8.68855716,0.004,5.4,4.9,77.0
0,41.93341654,8.74658736,0.004,7.0,6.7,68.0
0,42.11369826,8.69115623,0.004,8.2,2.7,82.0
0,42.04171831,8.73557976,0.004,5.8,5.1,170.0
0,42.04137968,8.73774062,0.004,6.9,6.3,89.0
0,41.93170662,8.74545448,0.004,9.8,5.2,68.0
0,42.04393987,8.73519832,0.004,14.7,5.1,165.0
0,41.90656605,8.67812946,0.004,6.3,3.8,79.0
0,42.03982761,8.73574781,0.004,5.0,4.4,163.0
0,42.11103699,8.69888711,0.004,9.3,4.3,77.0
1,42.04778538,8.72373591,0.004,9.4,7.3,170.0
0,42.04167347,8.73842433,0.004,5.3,4.7,170.0
0,42.04213835,8.73646037,0.004,7.2,4.0,166.0
0,41.90575752,8.67750017,0.004,6.1,5.7,170.0
0,42.04334315,8.73446872,0.004,7.4,3.8,157.0
0,42.11359701,8.61792351,0.004,28.8,19.5,159.0
0,41.93007463,8.74262569,0.003,8.1,7.6,75.0
0,42.11361105,8.68872398,0.003,5.2,4.7,70.0
0,41.93349874,8.74643813,0.003,5.5,4.6,77.0
0,41.90878864,8.64520014,0.003,14.8,5.0,73.0
0,41.91767092,8.7415579,0.003,14.5,11.8,58.0
0,42.0422741,8.73659105,0.003,6.3,6.1,179.0
0,41.93662827,8.62273693,0.003,6.6,4.4,82.0
0,41.94236128,8.58970581,0.003,102.4,32.7,80.0
0,42.11112061,8.70102847,0.003,5.5,5.2,80.0
0,42.04044868,8.73729744,0.003,5.0,4.3,81.0
0,42.13389742,8.60889057,0.003,3.8,3.8,167.0
0,41.93305217,8.7447207,0.003,5.9,3.3,77.0
0,42.11235004,8.69043739,0.003,7.8,4.3,68.0
0,42.13412807,8.61015208,0.003,6.1,3.8,71.0
0,42.11276522,8.6904462,0.003,9.7,3.8,73.0
0,41.9266701,8.77056588,0.003,9.3,2.4,77.0
0,41.91893882,8.74046619,0.003,16.7,10.6,57.0
0,42.04189754,8.73612202,0.003,5.8,4.3,169.0
0,42.05987525,8.77284636,0.003,14.2,6.6,0.0
0,41.90589421,8.67843935,0.003,7.2,5.1,171.0
0,41.92773667,8.77084496,0.003,5.1,5.0,78.0
0,42.11113015,8.70123525,0.003,6.0,4.6,77.0
1,42.08602781,8.60722107,0.003,26.1,7.0,65.0
0,42.08758446,8.70504339,0.003,4.6,4.0,170.0
0,41.93265638,8.74782698,0.003,6.3,2.7,76.0
0,41.92749633,8.77173035,0.003,5.8,4.8,80.0
0,41.93036572,8.74363571,0.003,9.0,7.6,152.0
0,41.93615615,8.62247566,0.003,7.5,7.0,74.0
0,42.06418693,8.73696206,0.003,6.6,4.8,80.0
0,41.93278833,8.74742199,0.003,6.2,5.9,178.0
0,42.11373901,8.68889873,0.003,6.0,4.1,81.0
0,41.9929617,8.66532547,0.003,9.2,5.3,75.0
0,41.93175834,8.74376447,0.003,8.1,7.1,82.0
0,41.93209019,8.7483212,0.003,5.6,3.5,66.0
0,41.96831025,8.64492756,0.003,6.0,4.7,86.0
0,41.99361145,8.66491558,0.003,5.1,5.0,76.0
0,41.91773272,8.64146668,0.003,81.7,26.9,126.0
0,41.95157361,8.60703213,0.003,5.6,5.3,171.0
0,41.93329931,8.74556504,0.003,6.1,5.3,169.0
0,41.93085604,8.74064578,0.003,6.7,5.0,81.0
0,42.11265519,8.68859098,0.003,6.2,2.8,82.0
0,41.90656298,8.67976831,0.003,10.3,8.3,152.0
0,41.97159273,8.63253586,0.003,45.9,39.2,59.0
0,42.04104327,8.7346436,0.003,4.8,4.6,166.0
0,41.92753928,8.74334718,0.003,14.4,4.7,81.0
0,41.92951296,8.74262977,0.003,8.8,7.9,69.0
0,42.11352316,8.68826645,0.003,5.3,4.5,77.0
0,41.99240046,8.66606059,0.003,6.1,6.1,171.0
0,42.04204058,8.73973629,0.003,7.2,5.4,163.0
0,41.93027593,8.7437566,0.003,10.0,8.3,155.0
0,42.04314879,8.73656349,0.003,6.6,5.9,89.0
0,42.04206028,8.73856637,0.003,8.3,4.7,159.0
0,41.91218782,8.72629985,0.003,4.3,3.8,172.0
0,41.93190986,8.7474754,0.003,6.7,6.3,179.0
0,42.04170121,8.73670787,0.003,6.4,4.7,169.0
0,42.0877603,8.6674957,0.003,8.1,4.5,148.0
0,42.04360236,8.73555995,0.003,8.8,4.1,166.0
0,41.91221151,8.72421165,0.003,6.0,4.1,71.0
0,41.91904598,8.74128122,0.003,14.7,5.8,157.0
0,41.92892187,8.74117551,0.003,10.1,6.5,80.0
0,41.91810914,8.74051823,0.003,45.9,11.4,132.0
0,41.90732242,8.6469582,0.003,13.5,4.9,174.0
0,42.11254917,8.68841777,0.003,5.9,5.7,178.0
0,41.93350076,8.74729984,0.003,5.8,4.2,79.0
0,41.92187881,8.74102969,0.003,18.8,18.6,76.0
0,42.13327358,8.60824747,0.002,3.8,3.5,79.0
0,42.04162172,8.73805817,0.002,7.4,5.7,162.0
0,41.95847234,8.59719874,0.002,7.6,7.3,164.0
0,41.95222292,8.60614792,0.002,4.5,4.0,171.0
0,41.93102841,8.74511158,0.002,6.3,6.2,179.0
0,42.04584581,8.74513998,0.002,4.1,3.7,169.0
0,41.93075028,8.74296355,0.002,6.7,6.5,172.0
0,42.06120741,8.74092379,0.002,4.7,4.4,169.0
0,41.93158958,8.74526075,0.002,9.5,3.0,77.0
0,42.09488891,8.70909977,0.002,6.1,4.5,77.0
0,41.934395,8.69364343,0.002,23.2,21.6,168.0
0,41.92930189,8.74284043,0.002,6.0,5.8,178.0
0,41.93049099,8.74318527,0.002,7.2,6.5,172.0
0,42.11394188,8.69091128,0.002,6.6,2.5,82.0
0,42.04245839,8.73860446,0.002,8.4,5.7,162.0
0,41.91796137,8.74157524,0.002,27.0,17.2,40.0
0,42.04194017,8.7370111,0.002,9.1,4.5,167.0
0,41.90591008,8.6778125,0.002,7.4,6.0,75.0
0,42.11257576,8.69074349,0.002,6.4,6.2,89.0
0,42.0398422,8.73630789,0.002,4.5,3.9,163.0
0,42.10930154,8.65652001,0.002,4.8,4.3,170.0
0,42.04118326,8.73799825,0.002,5.5,5.1,160.0
0,41.93341506,8.7459976,0.002,7.5,7.4,65.0
0,42.04247452,8.73688538,0.002,10.1,4.1,162.0
0,41.93273705,8.74399334,0.002,6.3,5.8,88.0
0,42.04159213,8.73742297,0.002,6.6,5.0,166.0
0,41.99289881,8.66507903,0.002,7.8,6.5,68.0
0,41.90817039,8.70018888,0.002,4.3,3.7,174.0
0,41.92728738,8.770895,0.002,5.5,3.6,81.0
0,41.92752425,8.77055736,0.002,5.1,4.4,79.0
0,41.91810301,8.74129946,0.002,12.3,9.9,47.0
0,42.03565992,8.58700783,0.002,11.2,4.6,82.0
0,42.04292961,8.7334126,0.002,6.2,5.3,167.0
0,41.99259121,8.65623998,0.002,10.3,8.6,88.0
0,42.06373716,8.73530816,0.002,6.7,6.2,89.0
0,41.96993941,8.64982244,0.002,5.1,4.2,78.0
0,42.05697029,8.59849791,0.002,14.5,6.4,70.0
0,41.99324753,8.66504781,0.002,5.7,5.4,169.0
0,41.90523599,8.6792962,0.002,7.8,3.9,72.0
0,41.93327806,8.74527524,0.002,5.9,5.5,165.0
0,41.93780165,8.62209102,0.002,6.2,5.1,76.0
0,41.90674501,8.67860348,0.002,5.9,4.0,79.0
0,42.11306562,8.68828002,0.002,6.8,6.4,80.0
0,42.04400407,8.73769683,0.002,6.6,5.9,178.0
0,41.92733783,8.77172458,0.002,6.3,4.0,79.0
0,42.06426296,8.73632959,0.002,8.2,3.3,82.0
0,41.99385541,8.66664041,0.002,5.5,4.5,75.0
0,41.9184014,8.74090317,0.002,54.8,18.8,134.0
0,41.93329824,8.7467307,0.002,6.6,3.7,81.0
0,42.09581374,8.7103323,0.002,4.3,3.9,77.0
0,42.11341163,8.6884384,0.002,6.1,5.8,178.0
0,42.11326334,8.69083642,0.002,9.3,3.5,78.0
0,42.05843994,8.74452706,0.002,5.2,5.0,175.0
0,42.12110289,8.63656949,0.002,5.5,4.7,165.0
0,41.9295814,8.74179927,0.002,6.2,6.0,83.0
0,41.93115407,8.5654779,0.002,20.5,9.5,78.0
0,42.12069651,8.64732866,0.002,5.3,3.8,78.0
0,42.11092002,8.70093547,0.002,4.5,4.3,80.0
0,42.04688499,8.74593683,0.002,5.3,4.1,80.0
0,42.04043641,8.73759171,0.002,4.3,4.0,78.0
1,42.02938741,8.63021413,0.002,25.0,8.1,74.0
0,41.9320918,8.7430676,0.002,6.2,5.2,63.0
0,41.93298001,8.74426883,0.002,6.7,6.3,160.0
0,41.97213457,8.76521058,0.002,82.4,37.1,18.0
0,41.99384567,8.66521369,0.002,6.0,4.6,167.0
0,41.92954092,8.7413633,0.002,7.0,7.0,76.0
0,42.0411918,8.7386253,0.002,5.6,5.2,159.0
0,41.92706211,8.7687421,0.002,5.6,5.2,80.0
0,41.9330693,8.74441468,0.002,5.5,3.6,77.0
0,42.06352191,8.73918003,0.002,4.9,4.2,162.0
0,41.99387349,8.66577466,0.002,5.4,4.5,79.0
0,42.11057629,8.65544245,0.002,6.9,5.5,175.0
0,42.04023448,8.73698054,0.002,5.5,5.1,166.0
0,41.92047928,8.61559784,0.002,132.5,27.7,96.0
0,42.04323225,8.73732086,0.002,7.6,6.1,164.0
0,42.04322088,8.73646734,0.002,5.2,4.9,166.0
0,41.92957544,8.74087998,0.002,6.3,5.8,83.0
0,41.92764984,8.74259867,0.002,13.1,5.3,65.0
0,41.93161089,8.74380653,0.002,8.6,5.8,80.0
0,41.9293983,8.74063731,0.002,5.8,4.9,82.0
0,42.06448894,8.73519148,0.002,6.2,4.5,79.0
0,41.93070311,8.74750068,0.002,7.4,4.4,78.0
0,41.92643882,8.77083894,0.002,12.9,2.8,76.0
0,41.92276984,8.76337565,0.002,17.7,12.7,33.0
0,41.9277391,8.77142594,0.002,6.0,3.2,79.0
0,41.99407334,8.66606127,0.002,6.2,4.6,74.0
0,41.90624225,8.67649753,0.002,6.5,5.0,157.0
0,42.11205164,8.68972825,0.002,8.1,3.9,78.0
0,41.90452389,8.67542286,0.001,4.8,4.6,158.0
0,42.0439959,8.73659626,0.001,6.8,5.9,178.0
0,41.90719923,8.78137656,0.001,12.2,4.5,131.0
0,41.97159479,8.6320234,0.001,18.3,16.6,173.0
0,41.90593336,8.67809676,0.001,6.7,4.9,78.0
0,41.95200344,8.60677096,0.001,4.3,4.2,168.0
0,42.04814206,8.72511823,0.001,8.8,3.4,149.0
0,42.04235675,8.73730863,0.001,6.5,6.2,169.0
0,41.97233125,8.63056756,0.001,10.3,10.2,74.0
0,41.93183177,8.74217238,0.001,8.7,8.1,175.0
0,41.90918066,8.64772573,0.001,6.2,5.1,162.0
0,41.91169025,8.72348565,0.001,4.7,3.5,78.0
0,42.04147087,8.73756998,0.001,6.9,6.4,167.0
0,41.92743456,8.77070926,0.001,8.0,6.6,66.0
0,41.92983948,8.7423372,0.001,7.8,7.8,77.0
0,42.11116268,8.69866321,0.001,8.7,3.7,79.0
0,42.06368699,8.7365091,0.001,7.3,6.8,89.0
0,41.93052448,8.74734885,0.001,6.2,4.5,76.0
0,41.93165655,8.74272832,0.001,12.1,6.5,83.0
0,41.90535842,8.66960012,0.001,9.6,4.4,172.0
0,41.9126509,8.74014566,0.001,6.4,4.2,66.0
1,42.03923006,8.69654675,0.001,22.3,6.1,69.0
0,42.0726599,8.70075249,0.001,9.4,8.9,178.0
0,41.93350499,8.74759548,0.001,5.7,3.7,79.0
0,41.99376722,8.66507084,0.001,6.4,5.9,158.0
0,42.03545751,8.79835442,0.001,18.5,7.8,2.0
0,42.11069849,8.68885288,0.001,10.5,3.0,78.0
0,41.91280418,8.73123077,0.001,6.1,5.7,165.0
0,42.06544503,8.73533747,0.001,6.4,6.1,178.0
0,41.92496168,8.76615235,0.001,4.8,4.6,80.0
0,42.0644607,8.73490935,0.001,5.6,5.5,171.0
0,41.93265559,8.74384471,0.001,5.1,4.1,78.0
0,41.90548848,8.67721264,0.001,6.1,5.1,169.0
0,42.04289842,8.73799434,0.001,5.8,5.3,161.0
0,42.00212284,8.6543994,0.001,7.5,5.8,87.0
1,42.03513049,8.61496837,0.001,28.4,10.8,64.0
0,41.92237257,8.74068427,0.001,17.7,15.2,149.0
0,41.93361315,8.74626782,0.001,6.5,6.1,88.0
1,42.12365474,8.57571179,0.001,141.0,16.0,154.0
0,42.04312266,8.73535187,0.001,6.6,5.0,179.0
0,41.9291451,8.74118514,0.001,9.5,6.5,80.0
0,42.11428509,8.69070774,0.001,6.8,6.3,178.0
0,42.11029678,8.69086292,0.001,5.9,4.2,76.0
0,41.93125694,8.7465565,0.001,11.5,5.8,68.0
0,42.11426769,8.68955139,0.001,6.5,6.4,88.0
0,41.93363144,8.74508565,0.001,6.4,5.6,178.0
0,41.93192076,8.7428306,0.001,6.1,5.8,88.0
0,41.91207671,8.72349909,0.001,5.5,4.6,168.0
0,41.95994293,8.68165594,0.001,100.2,25.7,151.0
0,41.9122817,8.72634694,0.001,5.1,3.6,80.0
0,41.92308736,8.76473951,0.001,52.8,31.9,91.0
0,41.93196402,8.74318262,0.001,7.7,6.5,73.0
0,41.90726722,8.68241359,0.001,5.8,5.2,168.0
0,41.90761367,8.66579939,0.001,5.4,4.8,168.0
0,41.92374708,8.74089396,0.001,27.5,14.1,169.0
0,42.04365092,8.73664853,0.001,5.0,4.5,169.0
0,41.92753231,8.77084927,0.001,5.2,4.3,80.0
0,42.09645032,8.70950927,0.001,4.7,4.3,168.0
0,42.08650223,8.70910463,0.001,8.6,4.0,167.0
0,41.9679002,8.60961174,0.001,3.9,3.8,81.0
0,42.11373042,8.68971893,0.001,8.0,4.0,78.0
0,42.09629811,8.70965963,0.001,5.0,4.9,81.0
0,41.9057737,8.67863288,0.001,6.7,6.4,84.0
0,41.92298592,8.76284171,0.001,93.9,27.9,106.0
0,42.06426613,8.73517279,0.001,7.5,5.3,77.0
0,42.08183889,8.71368783,0.001,6.1,5.0,76.0
0,41.93135348,8.74351047,0.001,8.7,5.4,172.0
0,41.905919,8.67668381,0.001,7.9,6.5,166.0
0,41.99508604,8.65764337,0.001,6.3,5.3,167.0
0,42.04169839,8.73319832,0.001,4.2,4.1,80.0
0,42.04150658,8.73612766,0.001,6.9,6.6,163.0
0,41.93330448,8.74499277,0.001,5.8,4.6,75.0
0,42.10921062,8.65696258,0.001,5.2,4.6,73.0
0,41.99572546,8.65754812,0.001,5.8,5.8,170.0
0,42.04260695,8.74019966,0.001,6.9,5.8,170.0
0,41.92679082,8.77152732,0.001,6.1,5.7,179.0
0,41.9287662,8.74102398,0.001,7.4,6.1,77.0
0,41.931955,8.74417975,0.001,8.1,4.7,81.0
1,42.07179143,8.57130654,0.001,77.9,23.2,107.0
0,41.90867784,8.64837297,0.001,12.8,5.7,177.0
1,41.94817081,8.59332976,0.001,16.4,8.3,131.0
0,41.97149202,8.61479113,0.001,86.9,30.1,156.0
0,42.11316566,8.80497636,0.001,97.7,26.3,129.0
0,41.93002935,8.74384486,0.001,15.0,8.4,54.0
0,42.11154403,8.68911377,0.001,7.3,4.9,79.0
0,42.04283124,8.73758443,0.001,7.0,4.2,171.0
0,42.04140972,8.73891957,0.001,6.5,6.4,179.0
0,41.92254822,8.7823954,0.001,5.8,5.3,81.0
0,42.11261432,8.65331523,0.001,4.7,3.6,82.0
0,42.11061748,8.68932028,0.001,9.3,6.7,69.0
0,42.04049754,8.73660712,0.001,6.4,5.8,88.0
0,42.11170232,8.68962739,0.001,6.6,5.7,179.0
0,42.02289307,8.68301178,0.001,5.2,4.6,81.0
0,42.04319927,8.73761686,0.001,8.1,5.9,168.0
0,41.93766936,8.62207172,0.001,5.6,5.3,168.0
0,42.1117256,8.69928002,0.001,7.6,5.7,179.0
0,41.93268178,8.74857168,0.001,6.7,5.2,75.0
1,42.12356355,8.57442029,0.001,90.9,14.5,151.0
0,41.95931776,8.6822338,0.001,14.5,6.5,83.0
0,41.90491989,8.70679024,0.001,15.8,8.9,53.0
1,42.10968802,8.7982168,0.001,150.3,37.7,58.0
0,41.91171419,8.72318408,0.001,5.0,3.6,166.0
0,41.99333236,8.66461036,0.001,6.4,5.1,159.0
0,41.9934144,8.66473768,0.001,5.6,4.9,166.0
0,42.04109478,8.73756945,0.001,6.3,3.6,172.0
